,rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_add_amount
419,20191114002479,11014,2019,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 21 기3분기말,2019.09.30 현재,"201,624,064,121",제 20 기말,2018.12.31 현재,"160,930,619,841",,,,10,KRW,,
420,20191114002479,11014,2019,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 21 기3분기말,2019.09.30 현재,"1,620,768,086,553",제 20 기말,2018.12.31 현재,"1,371,710,609,444",,,,12,KRW,,
421,20191114002479,11014,2019,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 21 기3분기말,2019.09.30 현재,"16,481,339,500",제 20 기말,2018.12.31 현재,"16,481,339,500",,,,15,KRW,,
422,20191114002479,11014,2019,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 21 기3분기말,2019.09.30 현재,"6,466,832,783,643",제 20 기말,2018.12.31 현재,"5,655,540,684,179",,,,19,KRW,,
423,20191114002479,11014,2019,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 21 기3분기말,2019.09.30 현재,"5,294,083,011,355",제 20 기말,2018.12.31 현재,"4,556,881,843,812",,,,22,KRW,,
424,20191114002479,11014,2019,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 21 기3분기,2019.01.01 ~ 2019.09.30,"996,224,433,926",제 20 기3분기,2018.01.01 ~ 2018.09.30,"855,395,539,155",,,,24,KRW,"2,909,018,447,541","2,527,045,737,703"
425,20191114002479,11014,2019,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 21 기3분기,2019.01.01 ~ 2019.09.30,"342,673,575,101",제 20 기3분기,2018.01.01 ~ 2018.09.30,"314,848,342,441",,,,26,KRW,"1,032,371,479,307","918,648,202,949"
426,20191114002479,11014,2019,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 21 기3분기,2019.01.01 ~ 2019.09.30,"420,888,855,323",제 20 기3분기,2018.01.01 ~ 2018.09.30,"267,470,433,784",,,,28,KRW,"1,132,542,678,233","888,720,801,080"
427,20191114002479,11014,2019,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 21 기3분기,2019.01.01 ~ 2019.09.30,"310,784,330,770",제 20 기3분기,2018.01.01 ~ 2018.09.30,"188,345,671,120",,,,30,KRW,"846,893,506,408","654,966,348,723"
428,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 22 기,2020.12.31 현재,"10,544,659,200,319",제 21 기,2019.12.31 현재,"5,643,714,459,664",제 20 기,2018.12.31 현재,"5,385,569,586,465",1,KRW,,
429,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 22 기,2020.12.31 현재,"6,469,579,463,451",제 21 기,2019.12.31 현재,"6,655,812,661,122",제 20 기,2018.12.31 현재,"4,495,621,322,859",3,KRW,,
430,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 22 기,2020.12.31 현재,"17,014,238,663,770",제 21 기,2019.12.31 현재,"12,299,527,120,786",제 20 기,2018.12.31 현재,"9,881,190,909,324",5,KRW,,
431,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 22 기,2020.12.31 현재,"7,911,751,492,331",제 21 기,2019.12.31 현재,"3,773,118,830,740",제 20 기,2018.12.31 현재,"2,619,671,652,587",7,KRW,,
432,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 22 기,2020.12.31 현재,"847,355,136,226",제 21 기,2019.12.31 현재,"2,022,482,221,466",제 20 기,2018.12.31 현재,"1,312,378,743,444",9,KRW,,
433,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 22 기,2020.12.31 현재,"8,759,106,628,557",제 21 기,2019.12.31 현재,"5,795,601,052,206",제 20 기,2018.12.31 현재,"3,932,050,396,031",11,KRW,,
434,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 22 기,2020.12.31 현재,"16,481,339,500",제 21 기,2019.12.31 현재,"16,481,339,500",제 20 기,2018.12.31 현재,"16,481,339,500",13,KRW,,
435,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 22 기,2020.12.31 현재,"6,654,814,483,478",제 21 기,2019.12.31 현재,"5,712,091,453,142",제 20 기,2018.12.31 현재,"5,229,202,813,045",17,KRW,,
436,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 22 기,2020.12.31 현재,"8,255,132,035,213",제 21 기,2019.12.31 현재,"6,503,926,068,580",제 20 기,2018.12.31 현재,"5,949,140,513,293",21,KRW,,
437,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 22 기,2020.01.01 ~ 2020.12.31,"5,304,145,900,386",제 21 기,2019.01.01 ~ 2019.12.31,"4,356,239,667,491",제 20 기,2018.01.01 ~ 2018.12.31,"3,676,315,688,961",23,KRW,,
438,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 22 기,2020.01.01 ~ 2020.12.31,"1,215,342,457,273",제 21 기,2019.01.01 ~ 2019.12.31,"1,155,025,443,879",제 20 기,2018.01.01 ~ 2018.12.31,"1,044,268,864,760",25,KRW,,
439,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기,2020.01.01 ~ 2020.12.31,"1,633,558,910,913",제 21 기,2019.01.01 ~ 2019.12.31,"1,391,256,126,127",제 20 기,2018.01.01 ~ 2018.12.31,"1,065,615,486,155",27,KRW,,
440,20210316001214,11011,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 22 기,2020.01.01 ~ 2020.12.31,"844,996,977,149",제 21 기,2019.01.01 ~ 2019.12.31,"396,821,062,465",제 20 기,2018.01.01 ~ 2018.12.31,"627,901,873,332",29,KRW,,
441,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 22 기,2020.12.31 현재,"958,002,631,668",제 21 기,2019.12.31 현재,"880,761,992,755",제 20 기,2018.12.31 현재,"1,226,980,759,079",2,KRW,,
442,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 22 기,2020.12.31 현재,"7,865,547,902,079",제 21 기,2019.12.31 현재,"5,790,825,341,027",제 20 기,2018.12.31 현재,"4,701,611,694,177",4,KRW,,
443,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 22 기,2020.12.31 현재,"8,823,550,533,747",제 21 기,2019.12.31 현재,"6,671,587,333,782",제 20 기,2018.12.31 현재,"5,928,592,453,256",6,KRW,,
444,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 22 기,2020.12.31 현재,"1,269,469,278,464",제 21 기,2019.12.31 현재,"908,932,799,608",제 20 기,2018.12.31 현재,"1,210,779,989,603",8,KRW,,
445,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 22 기,2020.12.31 현재,"291,954,758,846",제 21 기,2019.12.31 현재,"233,107,661,265",제 20 기,2018.12.31 현재,"160,930,619,841",10,KRW,,
446,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 22 기,2020.12.31 현재,"1,561,424,037,310",제 21 기,2019.12.31 현재,"1,142,040,460,873",제 20 기,2018.12.31 현재,"1,371,710,609,444",12,KRW,,
447,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 22 기,2020.12.31 현재,"16,481,339,500",제 21 기,2019.12.31 현재,"16,481,339,500",제 20 기,2018.12.31 현재,"16,481,339,500",15,KRW,,
448,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 22 기,2020.12.31 현재,"7,803,526,568,981",제 21 기,2019.12.31 현재,"6,699,190,676,516",제 20 기,2018.12.31 현재,"5,655,540,684,179",19,KRW,,
449,20210316001214,11011,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 22 기,2020.12.31 현재,"7,262,126,496,437",제 21 기,2019.12.31 현재,"5,529,546,872,909",제 20 기,2018.12.31 현재,"4,556,881,843,812",22,KRW,,
450,20210316001214,11011,2020,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 22 기,2020.01.01 ~ 2020.12.31,"4,126,629,312,584",제 21 기,2019.01.01 ~ 2019.12.31,"3,900,013,295,633",제 20 기,2018.01.01 ~ 2018.12.31,"3,459,014,042,545",24,KRW,,
451,20210316001214,11011,2020,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 22 기,2020.01.01 ~ 2020.12.31,"1,440,813,731,880",제 21 기,2019.01.01 ~ 2019.12.31,"1,393,811,994,426",제 20 기,2018.01.01 ~ 2018.12.31,"1,263,548,953,129",26,KRW,,
452,20210316001214,11011,2020,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기,2020.01.01 ~ 2020.12.31,"1,660,303,914,105",제 21 기,2019.01.01 ~ 2019.12.31,"1,541,496,069,125",제 20 기,2018.01.01 ~ 2018.12.31,"1,223,469,798,456",28,KRW,,
453,20210316001214,11011,2020,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 22 기,2020.01.01 ~ 2020.12.31,"1,196,924,543,585",제 21 기,2019.01.01 ~ 2019.12.31,"1,092,524,543,138",제 20 기,2018.01.01 ~ 2018.12.31,"900,422,759,591",30,KRW,,
454,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 22 기반기말,2020.06.30 현재,"7,081,905,382,902",제 21 기말,2019.12.31 현재,"5,643,714,459,664",,,,1,KRW,,
455,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 22 기반기말,2020.06.30 현재,"7,593,539,936,131",제 21 기말,2019.12.31 현재,"6,655,812,661,122",,,,3,KRW,,
456,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 22 기반기말,2020.06.30 현재,"14,675,445,319,033",제 21 기말,2019.12.31 현재,"12,299,527,120,786",,,,5,KRW,,
457,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 22 기반기말,2020.06.30 현재,"4,562,847,927,361",제 21 기말,2019.12.31 현재,"3,773,118,830,740",,,,7,KRW,,
458,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 22 기반기말,2020.06.30 현재,"2,154,746,122,202",제 21 기말,2019.12.31 현재,"2,022,482,221,466",,,,9,KRW,,
459,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 22 기반기말,2020.06.30 현재,"6,717,594,049,563",제 21 기말,2019.12.31 현재,"5,795,601,052,206",,,,11,KRW,,
460,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 22 기반기말,2020.06.30 현재,"16,481,339,500",제 21 기말,2019.12.31 현재,"16,481,339,500",,,,13,KRW,,
461,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 22 기반기말,2020.06.30 현재,"5,987,387,833,345",제 21 기말,2019.12.31 현재,"5,712,091,453,142",,,,17,KRW,,
462,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 22 기반기말,2020.06.30 현재,"7,957,851,269,470",제 21 기말,2019.12.31 현재,"6,503,926,068,580",,,,21,KRW,,
463,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 22 기반기,2020.01.01 ~ 2020.06.30,"1,902,467,957,491",제 21 기반기,2019.01.01 ~ 2019.06.30,"1,630,275,004,395",,,,23,KRW,"3,634,532,419,588","3,141,136,774,677"
464,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 22 기반기,2020.01.01 ~ 2020.06.30,"230,597,573,115",제 21 기반기,2019.01.01 ~ 2019.06.30,"128,334,709,480",,,,25,KRW,"452,092,651,443","334,579,214,434"
465,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기반기,2020.01.01 ~ 2020.06.30,"175,767,301,865",제 21 기반기,2019.01.01 ~ 2019.06.30,"110,423,188,983",,,,27,KRW,"429,637,168,805","300,214,130,215"
466,20200814001974,11012,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 22 기반기,2020.01.01 ~ 2020.06.30,"90,682,203,810",제 21 기반기,2019.01.01 ~ 2019.06.30,"27,756,852,975",,,,29,KRW,"225,556,785,675","115,342,756,265"
467,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 22 기반기말,2020.06.30 현재,"912,220,782,543",제 21 기말,2019.12.31 현재,"880,761,992,755",,,,2,KRW,,
468,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 22 기반기말,2020.06.30 현재,"6,293,486,279,418",제 21 기말,2019.12.31 현재,"5,790,825,341,027",,,,4,KRW,,
469,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 22 기반기말,2020.06.30 현재,"7,205,707,061,961",제 21 기말,2019.12.31 현재,"6,671,587,333,782",,,,6,KRW,,
470,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 22 기반기말,2020.06.30 현재,"917,090,354,651",제 21 기말,2019.12.31 현재,"908,932,799,608",,,,8,KRW,,
471,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 22 기반기말,2020.06.30 현재,"242,704,930,705",제 21 기말,2019.12.31 현재,"233,107,661,265",,,,10,KRW,,
472,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 22 기반기말,2020.06.30 현재,"1,159,795,285,356",제 21 기말,2019.12.31 현재,"1,142,040,460,873",,,,12,KRW,,
473,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 22 기반기말,2020.06.30 현재,"16,481,339,500",제 21 기말,2019.12.31 현재,"16,481,339,500",,,,15,KRW,,
474,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 22 기반기말,2020.06.30 현재,"7,188,030,314,472",제 21 기말,2019.12.31 현재,"6,699,190,676,516",,,,19,KRW,,
475,20200814001974,11012,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 22 기반기말,2020.06.30 현재,"6,045,911,776,605",제 21 기말,2019.12.31 현재,"5,529,546,872,909",,,,22,KRW,,
476,20200814001974,11012,2020,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 22 기반기,2020.01.01 ~ 2020.06.30,"993,666,897,855",제 21 기반기,2019.01.01 ~ 2019.06.30,"1,000,175,886,277",,,,24,KRW,"1,911,627,446,691","1,912,794,013,615"
477,20200814001974,11012,2020,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 22 기반기,2020.01.01 ~ 2020.06.30,"362,134,740,078",제 21 기반기,2019.01.01 ~ 2019.06.30,"349,010,568,452",,,,26,KRW,"687,590,903,816","689,697,904,206"
478,20200814001974,11012,2020,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기반기,2020.01.01 ~ 2020.06.30,"345,931,411,480",제 21 기반기,2019.01.01 ~ 2019.06.30,"357,175,684,975",,,,28,KRW,"792,314,639,167","711,653,822,910"
479,20200814001974,11012,2020,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 22 기반기,2020.01.01 ~ 2020.06.30,"253,778,572,169",제 21 기반기,2019.01.01 ~ 2019.06.30,"278,935,286,566",,,,30,KRW,"580,843,563,095","536,109,175,638"
480,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 22 기1분기말,2020.03.31 현재,"6,533,603,337,706",제 21 기말,2019.12.31 현재,"5,643,714,459,664",,,,1,KRW,,
481,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 22 기1분기말,2020.03.31 현재,"7,232,430,519,335",제 21 기말,2019.12.31 현재,"6,655,812,661,122",,,,3,KRW,,
482,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 22 기1분기말,2020.03.31 현재,"13,766,033,857,041",제 21 기말,2019.12.31 현재,"12,299,527,120,786",,,,5,KRW,,
483,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 22 기1분기말,2020.03.31 현재,"4,097,111,757,227",제 21 기말,2019.12.31 현재,"3,773,118,830,740",,,,7,KRW,,
484,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 22 기1분기말,2020.03.31 현재,"2,213,685,558,800",제 21 기말,2019.12.31 현재,"2,022,482,221,466",,,,9,KRW,,
485,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 22 기1분기말,2020.03.31 현재,"6,310,797,316,027",제 21 기말,2019.12.31 현재,"5,795,601,052,206",,,,11,KRW,,
486,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 22 기1분기말,2020.03.31 현재,"16,481,339,500",제 21 기말,2019.12.31 현재,"16,481,339,500",,,,13,KRW,,
487,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 22 기1분기말,2020.03.31 현재,"5,802,449,125,381",제 21 기말,2019.12.31 현재,"5,712,091,453,142",,,,17,KRW,,
488,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 22 기1분기말,2020.03.31 현재,"7,455,236,541,014",제 21 기말,2019.12.31 현재,"6,503,926,068,580",,,,21,KRW,,
489,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 22 기1분기,2020.01.01 ~ 2020.03.31,"1,732,064,462,097",제 21 기1분기,2019.01.01 ~ 2019.03.31,"1,510,861,770,282",,,,23,KRW,"1,732,064,462,097","1,510,861,770,282"
490,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 22 기1분기,2020.01.01 ~ 2020.03.31,"221,495,078,328",제 21 기1분기,2019.01.01 ~ 2019.03.31,"206,244,504,954",,,,25,KRW,"221,495,078,328","206,244,504,954"
491,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기1분기,2020.01.01 ~ 2020.03.31,"253,869,866,940",제 21 기1분기,2019.01.01 ~ 2019.03.31,"189,790,941,232",,,,27,KRW,"253,869,866,940","189,790,941,232"
492,20200515002472,11013,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 22 기1분기,2020.01.01 ~ 2020.03.31,"134,874,581,865",제 21 기1분기,2019.01.01 ~ 2019.03.31,"87,585,903,290",,,,29,KRW,"134,874,581,865","87,585,903,290"
493,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 22 기1분기말,2020.03.31 현재,"1,044,023,184,863",제 21 기말,2019.12.31 현재,"880,761,992,755",,,,2,KRW,,
494,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 22 기1분기말,2020.03.31 현재,"5,950,738,333,483",제 21 기말,2019.12.31 현재,"5,790,825,341,027",,,,4,KRW,,
495,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 22 기1분기말,2020.03.31 현재,"6,994,761,518,346",제 21 기말,2019.12.31 현재,"6,671,587,333,782",,,,6,KRW,,
496,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 22 기1분기말,2020.03.31 현재,"1,049,880,194,444",제 21 기말,2019.12.31 현재,"908,932,799,608",,,,8,KRW,,
497,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 22 기1분기말,2020.03.31 현재,"237,391,509,130",제 21 기말,2019.12.31 현재,"233,107,661,265",,,,10,KRW,,
498,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 22 기1분기말,2020.03.31 현재,"1,287,271,703,574",제 21 기말,2019.12.31 현재,"1,142,040,460,873",,,,12,KRW,,
499,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 22 기1분기말,2020.03.31 현재,"16,481,339,500",제 21 기말,2019.12.31 현재,"16,481,339,500",,,,15,KRW,,
500,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 22 기1분기말,2020.03.31 현재,"6,931,808,804,293",제 21 기말,2019.12.31 현재,"6,699,190,676,516",,,,19,KRW,,
501,20200515002472,11013,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 22 기1분기말,2020.03.31 현재,"5,707,489,814,772",제 21 기말,2019.12.31 현재,"5,529,546,872,909",,,,22,KRW,,
502,20200515002472,11013,2020,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 22 기1분기,2020.01.01 ~ 2020.03.31,"917,960,548,836",제 21 기1분기,2019.01.01 ~ 2019.03.31,"912,618,127,338",,,,24,KRW,"917,960,548,836","912,618,127,338"
503,20200515002472,11013,2020,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 22 기1분기,2020.01.01 ~ 2020.03.31,"325,456,163,738",제 21 기1분기,2019.01.01 ~ 2019.03.31,"340,687,335,754",,,,26,KRW,"325,456,163,738","340,687,335,754"
504,20200515002472,11013,2020,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기1분기,2020.01.01 ~ 2020.03.31,"446,383,227,687",제 21 기1분기,2019.01.01 ~ 2019.03.31,"354,478,137,935",,,,28,KRW,"446,383,227,687","354,478,137,935"
505,20200515002472,11013,2020,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 22 기1분기,2020.01.01 ~ 2020.03.31,"327,064,990,926",제 21 기1분기,2019.01.01 ~ 2019.03.31,"257,173,889,072",,,,30,KRW,"327,064,990,926","257,173,889,072"
506,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 22 기3분기말,2020.09.30 현재,"10,206,941,063,717",제 21 기말,2019.12.31 현재,"5,643,714,459,664",,,,1,KRW,,
507,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 22 기3분기말,2020.09.30 현재,"5,245,618,734,192",제 21 기말,2019.12.31 현재,"6,655,812,661,122",,,,3,KRW,,
508,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 22 기3분기말,2020.09.30 현재,"15,452,559,797,909",제 21 기말,2019.12.31 현재,"12,299,527,120,786",,,,5,KRW,,
509,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 22 기3분기말,2020.09.30 현재,"7,272,227,392,553",제 21 기말,2019.12.31 현재,"3,773,118,830,740",,,,7,KRW,,
510,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 22 기3분기말,2020.09.30 현재,"768,595,190,364",제 21 기말,2019.12.31 현재,"2,022,482,221,466",,,,9,KRW,,
511,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 22 기3분기말,2020.09.30 현재,"8,040,822,582,917",제 21 기말,2019.12.31 현재,"5,795,601,052,206",,,,11,KRW,,
512,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 22 기3분기말,2020.09.30 현재,"16,481,339,500",제 21 기말,2019.12.31 현재,"16,481,339,500",,,,13,KRW,,
513,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 22 기3분기말,2020.09.30 현재,"6,233,585,528,332",제 21 기말,2019.12.31 현재,"5,712,091,453,142",,,,17,KRW,,
514,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 22 기3분기말,2020.09.30 현재,"7,411,737,214,992",제 21 기말,2019.12.31 현재,"6,503,926,068,580",,,,21,KRW,,
515,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 22 기3분기,2020.01.01 ~ 2020.09.30,"1,360,779,374,259",제 21 기3분기,2019.01.01 ~ 2019.09.30,"1,095,855,323,057",,,,23,KRW,"3,791,515,407,731","3,177,220,656,295"
516,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 22 기3분기,2020.01.01 ~ 2020.09.30,"291,726,798,004",제 21 기3분기,2019.01.01 ~ 2019.09.30,"286,488,937,515",,,,25,KRW,"891,592,413,295","879,621,677,814"
517,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 22 기3분기,2020.01.01 ~ 2020.09.30,"361,581,556,617",제 21 기3분기,2019.01.01 ~ 2019.09.30,"348,037,677,188",,,,27,KRW,"1,070,974,772,834","945,369,866,511"
518,20201113000918,11014,2020,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 22 기3분기,2020.01.01 ~ 2020.09.30,"235,342,965,699",제 21 기3분기,2019.01.01 ~ 2019.09.30,"85,268,053,088",,,,29,KRW,"460,899,751,374","200,610,809,353"
519,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 22 기3분기말,2020.09.30 현재,"1,685,605,993,665",제 21 기말,2019.12.31 현재,"880,761,992,755",,,,2,KRW,,
520,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 22 기3분기말,2020.09.30 현재,"6,030,475,567,454",제 21 기말,2019.12.31 현재,"5,790,825,341,027",,,,4,KRW,,
521,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 22 기3분기말,2020.09.30 현재,"7,716,081,561,119",제 21 기말,2019.12.31 현재,"6,671,587,333,782",,,,6,KRW,,
522,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 22 기3분기말,2020.09.30 현재,"1,023,388,129,964",제 21 기말,2019.12.31 현재,"908,932,799,608",,,,8,KRW,,
523,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 22 기3분기말,2020.09.30 현재,"247,563,826,309",제 21 기말,2019.12.31 현재,"233,107,661,265",,,,10,KRW,,
524,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 22 기3분기말,2020.09.30 현재,"1,270,951,956,273",제 21 기말,2019.12.31 현재,"1,142,040,460,873",,,,12,KRW,,
525,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 22 기3분기말,2020.09.30 현재,"16,481,339,500",제 21 기말,2019.12.31 현재,"16,481,339,500",,,,15,KRW,,
526,20201113000918,11014,2020,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 22 기3분기말,2020.09.30 현재,"7,490,674,971,301",제 21 기말,2019.12.31 현재,"6,699,190,676,516",,,,19,KRW,,
